2014-04,南韓,新竹市,8874380,1865
2014-04,加拿大,新竹市,3116287,594
2014-05,英國,新竹市,50009832,33473
2014-05,盧森堡,新竹市,11355058,23142
2014-05,中國,新竹市,28190963,8614
2014-05,日本,新竹市,35297699,8466
2014-05,美國,新竹市,36383340,7354
2014-05,愛爾蘭,新竹市,3862436,3686
2014-05,新加坡,新竹市,28425147,3087
2014-05,香港,新竹市,11570735,2262
2014-05,南韓,新竹市,10616804,2225
2014-05,加拿大,新竹市,4677690,862
2014-06,英國,新竹市,58088737,34816
2014-06,盧森堡,新竹市,12622287,23509
2014-06,中國,新竹市,26203865,8207
2014-06,日本,新竹市,41262509,9871
2014-06,美國,新竹市,39552350,8644
2014-06,愛爾蘭,新竹市,3595207,3801
2014-06,新加坡,新竹市,9414564,2861
2014-06,香港,新竹市,13910673,2745
2014-06,南韓,新竹市,10981304,2352
2014-06,加拿大,新竹市,5844118,1083
2014-07,英國,新竹市,55939903,35907
2014-07,盧森堡,新竹市,11990005,25694
2014-07,日本,新竹市,51021303,12051
2014-07,中國,新竹市,28600760,8062
2014-07,美國,新竹市,39720163,8676
2014-07,愛爾蘭,新竹市,5164837,4182
2014-07,新加坡,新竹市,17292108,3328
2014-07,香港,新竹市,12986947,2691
2014-07,南韓,新竹市,10473276,1857
2014-07,加拿大,新竹市,6983257,1371
2014-08,英國,新竹市,55988302,37651
2014-08,盧森堡,新竹市,12986332,25102
2014-08,中國,新竹市,29166067,8525
2014-08,日本,新竹市,44804067,9801
2014-08,美國,新竹市,44981668,8146
2014-08,愛爾蘭,新竹市,5550728,4336
2014-08,新加坡,新竹市,15731269,3414
2014-08,香港,新竹市,14053237,2882
2014-08,南韓,新竹市,9941062,2139
2014-08,加拿大,新竹市,8744125,1460
2014-09,英國,新竹市,52727931,31998
2014-09,盧森堡,新竹市,12070678,20907
2014-09,中國,新竹市,28956374,8110
2014-09,日本,新竹市,40377696,9667
2014-09,美國,新竹市,36192886,7727
2014-09,愛爾蘭,新竹市,4843762,3967
2014-09,新加坡,新竹市,16167258,3093
2014-09,香港,新竹市,14747015,2720
2014-09,南韓,新竹市,7941157,1878
2014-09,加拿大,新竹市,4284314,949
2014-10,英國,新竹市,57114151,34391
2014-10,盧森堡,新竹市,13422314,24616
2014-10,中國,新竹市,25679639,8867
2014-10,日本,新竹市,52244330,10778
2014-10,美國,新竹市,41329954,8343
2014-10,愛爾蘭,新竹市,3764995,3718
