2018-02-16,春節,2,放假之紀念日及節日,全國各機關學校於二月十六日至二月十八日放假三日，其中春節初二、初三適逢星期六、日，分別於二月十九日及二月二十日各補假一日。
2018-02-17,春節,2,放假之紀念日及節日,全國各機關學校於二月十六日至二月十八日放假三日，其中春節初二、初三適逢星期六、日，分別於二月十九日及二月二十日各補假一日。
2018-02-18,春節,2,放假之紀念日及節日,全國各機關學校於二月十六日至二月十八日放假三日，其中春節初二、初三適逢星期六、日，分別於二月十九日及二月二十日各補假一日。
2018-02-19,,2,補假,
2018-02-20,,2,補假,
2018-02-24,,2,星期六、星期日,
2018-02-25,,2,星期六、星期日,
2018-02-28,和平紀念日,2,放假之紀念日及節日,全國各機關學校放假一日。
2018-03-03,,2,星期六、星期日,
2018-03-04,,2,星期六、星期日,
2018-03-10,,2,星期六、星期日,
2018-03-11,,2,星期六、星期日,
2018-03-17,,2,星期六、星期日,
2018-03-18,,2,星期六、星期日,
2018-03-24,,2,星期六、星期日,
2018-03-25,,2,星期六、星期日,
2018-03-31,,0,補行上班日,
2018-04-01,,2,星期六、星期日,
2018-04-04,兒童節,2,放假之紀念日及節日,全國各機關學校放假一日。
2018-04-05,民族掃墓節（清明節）,2,放假之紀念日及節日,全國各機關學校放假一日，適逢星期四，調整四月六日為放假日，並於三月三十一日補行上班一日。
2018-04-06,,2,調整放假日,
2018-04-07,,2,星期六、星期日,
2018-04-08,,2,星期六、星期日,
2018-04-14,,2,星期六、星期日,
2018-04-15,,2,星期六、星期日,
2018-04-21,,2,星期六、星期日,
2018-04-22,,2,星期六、星期日,
2018-04-28,,2,星期六、星期日,
2018-04-29,,2,星期六、星期日,
2018-05-01,勞動節,2,特定節日,勞工放假一日。
2018-05-05,,2,星期六、星期日,
2018-05-06,,2,星期六、星期日,
2018-05-12,,2,星期六、星期日,
2018-05-13,,2,星期六、星期日,
2018-05-19,,2,星期六、星期日,
2018-05-20,,2,星期六、星期日,
2018-05-26,,2,星期六、星期日,
2018-05-27,,2,星期六、星期日,
2018-06-02,,2,星期六、星期日,
2018-06-03,,2,星期六、星期日,
2018-06-09,,2,星期六、星期日,
2018-06-10,,2,星期六、星期日,
2018-06-16,,2,星期六、星期日,
2018-06-17,,2,星期六、星期日,
2018-06-18,端午節,2,放假之紀念日及節日,全國各機關學校放假一日。
2018-06-23,,2,星期六、星期日,
2018-06-24,,2,星期六、星期日,
2018-06-30,,2,星期六、星期日,
2018-07-01,,2,星期六、星期日,
2018-07-07,,2,星期六、星期日,
2018-07-08,,2,星期六、星期日,
2018-07-14,,2,星期六、星期日,
2018-07-15,,2,星期六、星期日,
2018-07-21,,2,星期六、星期日,
2018-07-22,,2,星期六、星期日,
2018-07-28,,2,星期六、星期日,
2018-07-29,,2,星期六、星期日,
2018-08-04,,2,星期六、星期日,
2018-08-05,,2,星期六、星期日,
2018-08-11,,2,星期六、星期日,
2018-08-12,,2,星期六、星期日,
2018-08-18,,2,星期六、星期日,
2018-08-19,,2,星期六、星期日,
2018-08-25,,2,星期六、星期日,
2018-08-26,,2,星期六、星期日,
2018-09-01,,2,星期六、星期日,
2018-09-02,,2,星期六、星期日,
2018-09-03,軍人節,2,特定節日,軍人依國防部規定辦理。
2018-09-08,,2,星期六、星期日,
2018-09-09,,2,星期六、星期日,
2018-09-15,,2,星期六、星期日,
2018-09-16,,2,星期六、星期日,
2018-09-22,,2,星期六、星期日,
2018-09-23,,2,星期六、星期日,
2018-09-24,中秋節,2,放假之紀念日及節日,全國各機關學校放假一日。
2018-09-29,,2,星期六、星期日,
2018-09-30,,2,星期六、星期日,
2018-10-06,,2,星期六、星期日,
2018-10-07,,2,星期六、星期日,
2018-10-10,國慶日,2,放假之紀念日及節日,全國各機關學校放假一日。
2018-10-13,,2,星期六、星期日,
2018-10-14,,2,星期六、星期日,
2018-10-20,,2,星期六、星期日,
2018-10-21,,2,星期六、星期日,
2018-10-27,,2,星期六、星期日,
2018-10-28,,2,星期六、星期日,
2018-11-03,,2,星期六、星期日,
2018-11-04,,2,星期六、星期日,
2018-11-10,,2,星期六、星期日,
2018-11-11,,2,星期六、星期日,
2018-11-17,,2,星期六、星期日,
2018-11-18,,2,星期六、星期日,
2018-11-24,,2,星期六、星期日,
2018-11-25,,2,星期六、星期日,
2018-12-01,,2,星期六、星期日,
2018-12-02,,2,星期六、星期日,
2018-12-08,,2,星期六、星期日,
2018-12-09,,2,星期六、星期日,
2018-12-15,,2,星期六、星期日,
2018-12-16,,2,星期六、星期日,
2018-12-22,,0,補行上班日,
2018-12-23,,2,星期六、星期日,
2018-12-29,,2,星期六、星期日,
2018-12-30,,2,星期六、星期日,
2018-12-31,,2,調整放假日,
2019-01-01,中華民國開國紀念日,2,放假之紀念日及節日,全國各機關學校放假一日。
2019-01-05,,2,星期六、星期日,
2019-01-06,,2,星期六、星期日,
2019-01-12,,2,星期六、星期日,
2019-01-13,,2,星期六、星期日,
2019-01-19,,0,補行上班日,
2019-01-20,,2,星期六、星期日,
2019-01-26,,2,星期六、星期日,
2019-01-27,,2,星期六、星期日,
2019-02-02,,2,星期六、星期日,
2019-02-03,,2,星期六、星期日,
2019-02-04,農曆除夕,2,放假之紀念日及節日,全國各機關學校放假一日。
2019-02-05,春節,2,放假之紀念日及節日,全國各機關學校於二月五日至二月七日放假三日，其中二月七日適逢星期四，調整二月八日為放假日，並於一月十九日補行上班一日。
2019-02-06,春節,2,放假之紀念日及節日,全國各機關學校於二月五日至二月七日放假三日，其中二月七日適逢星期四，調整二月八日為放假日，並於一月十九日補行上班一日。
2019-02-07,春節,2,放假之紀念日及節日,全國各機關學校於二月五日至二月七日放假三日，其中二月七日適逢星期四，調整二月八日為放假日，並於一月十九日補行上班一日。
2019-02-08,,2,調整放假日,
2019-02-09,,2,星期六、星期日,
2019-02-10,,2,星期六、星期日,
2019-02-16,,2,星期六、星期日,
2019-02-17,,2,星期六、星期日,
2019-02-23,,0,補行上班日,
2019-02-24,,2,星期六、星期日,
2019-02-28,和平紀念日,2,放假之紀念日及節日,全國各機關學校放假一日，適逢星期四，調整三月一日為放假日，並於二月二十三日補行上班一日。
2019-03-01,,2,調整放假日,
2019-03-02,,2,星期六、星期日,
2019-03-03,,2,星期六、星期日,
2019-03-09,,2,星期六、星期日,
2019-03-10,,2,星期六、星期日,
2019-03-16,,2,星期六、星期日,
2019-03-17,,2,星期六、星期日,
2019-03-23,,2,星期六、星期日,
2019-03-24,,2,星期六、星期日,
2019-03-30,,2,星期六、星期日,
2019-03-31,,2,星期六、星期日,
2019-04-04,兒童節,2,放假之紀念日及節日,全國各機關學校放假一日。
2019-04-05,民族掃墓節（清明節）,2,放假之紀念日及節日,全國各機關學校放假一日。
2019-04-06,,2,星期六、星期日,
2019-04-07,,2,星期六、星期日,
2019-04-13,,2,星期六、星期日,
2019-04-14,,2,星期六、星期日,
2019-04-20,,2,星期六、星期日,
2019-04-21,,2,星期六、星期日,
2019-04-27,,2,星期六、星期日,
2019-04-28,,2,星期六、星期日,
2019-05-01,勞動節,2,特定節日,勞工放假一日。
2019-05-04,,2,星期六、星期日,
2019-05-05,,2,星期六、星期日,
2019-05-11,,2,星期六、星期日,
2019-05-12,,2,星期六、星期日,
2019-05-18,,2,星期六、星期日,
2019-05-19,,2,星期六、星期日,
2019-05-25,,2,星期六、星期日,
2019-05-26,,2,星期六、星期日,
2019-06-01,,2,星期六、星期日,
2019-06-02,,2,星期六、星期日,
2019-06-07,端午節,2,放假之紀念日及節日,全國各機關學校放假一日。
2019-06-08,,2,星期六、星期日,
2019-06-09,,2,星期六、星期日,
2019-06-15,,2,星期六、星期日,
2019-06-16,,2,星期六、星期日,
2019-06-22,,2,星期六、星期日,
2019-06-23,,2,星期六、星期日,
2019-06-29,,2,星期六、星期日,
2019-06-30,,2,星期六、星期日,
2019-07-06,,2,星期六、星期日,
2019-07-07,,2,星期六、星期日,
2019-07-13,,2,星期六、星期日,
2019-07-14,,2,星期六、星期日,
2019-07-20,,2,星期六、星期日,
2019-07-21,,2,星期六、星期日,
2019-07-27,,2,星期六、星期日,
2019-07-28,,2,星期六、星期日,
2019-08-03,,2,星期六、星期日,
2019-08-04,,2,星期六、星期日,
2019-08-10,,2,星期六、星期日,
2019-08-11,,2,星期六、星期日,
2019-08-17,,2,星期六、星期日,
2019-08-18,,2,星期六、星期日,
2019-08-24,,2,星期六、星期日,
2019-08-25,,2,星期六、星期日,
2019-08-31,,2,星期六、星期日,
2019-09-01,,2,星期六、星期日,
2019-09-03,軍人節,2,特定節日,軍人依國防部規定辦理。
2019-09-07,,2,星期六、星期日,
2019-09-08,,2,星期六、星期日,
2019-09-13,中秋節,2,放假之紀念日及節日,全國各機關學校放假一日。
2019-09-14,,2,星期六、星期日,
2019-09-15,,2,星期六、星期日,
2019-09-21,,2,星期六、星期日,
2019-09-22,,2,星期六、星期日,
2019-09-28,,2,星期六、星期日,
2019-09-29,,2,星期六、星期日,
2019-10-05,,0,補行上班日,
2019-10-06,,2,星期六、星期日,
2019-10-10,國慶日,2,放假之紀念日及節日,全國各機關學校放假一日，適逢星期四，調整十月十一日為放假日，並於十月五日補行上班一日。
2019-10-11,,2,調整放假日,
2019-10-12,,2,星期六、星期日,
2019-10-13,,2,星期六、星期日,
2019-10-19,,2,星期六、星期日,
2019-10-20,,2,星期六、星期日,
2019-10-26,,2,星期六、星期日,
2019-10-27,,2,星期六、星期日,
2019-11-02,,2,星期六、星期日,
2019-11-03,,2,星期六、星期日,
2019-11-09,,2,星期六、星期日,
2019-11-10,,2,星期六、星期日,
2019-11-16,,2,星期六、星期日,
2019-11-17,,2,星期六、星期日,
2019-11-23,,2,星期六、星期日,
2019-11-24,,2,星期六、星期日,
2019-11-30,,2,星期六、星期日,
2019-12-01,,2,星期六、星期日,
2019-12-07,,2,星期六、星期日,
2019-12-08,,2,星期六、星期日,
2019-12-14,,2,星期六、星期日,
2019-12-15,,2,星期六、星期日,
2019-12-21,,2,星期六、星期日,
2019-12-22,,2,星期六、星期日,
2019-12-28,,2,星期六、星期日,
2019-12-29,,2,星期六、星期日,
